GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,EntryLocationIndex,408,0,32,0,102,0,32,0,16,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,SingleDirectoryDbLedgerStorage.new LedgerDirsManager.LedgerDirsListener() {...},93,0,10,0,24,0,11,0,6,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,ArrayGroupSort,253,0,22,0,51,0,20,0,9,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorage,1037,0,54,0,214,0,93,0,66,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgersIndexCheckOp,206,0,20,0,50,0,13,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LongPairWrapper,57,0,0,0,16,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,ArrayUtil,211,0,14,0,21,0,12,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,KeyValueStorage,2,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgerMetadataIndex,799,0,78,0,189,0,58,0,19,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgerMetadataIndex.new Predicate() {...},28,0,4,0,2,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,ReadCache,421,0,24,0,82,0,21,0,9,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorageStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorageStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorageStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,SingleDirectoryDbLedgerStorage,2075,0,152,0,523,0,152,0,76,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorageStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgersIndexRebuildOp,444,0,16,0,91,0,16,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,EntryLocationIndexStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,DbLedgerStorageStats,215,0,0,0,52,0,24,0,24,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,KeyValueStorageRocksDB.RocksDBBatch,78,0,0,0,26,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgerMetadataIndexStats.new Gauge() {...},17,0,0,0,3,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LongWrapper.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,KeyValueStorageFactory.DbConfigType,21,0,0,0,4,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LongWrapper,46,0,0,0,14,0,7,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,KeyValueStorageRocksDB,967,0,47,0,219,0,51,0,26,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgerMetadataIndexStats,18,0,0,0,5,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,EntryLocationIndexStats,26,0,0,0,7,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LocationsIndexRebuildOp.new EntryLogScanner() {...},118,0,4,0,18,0,5,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,WriteCache,621,0,40,0,124,0,37,0,17,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgersIndexRebuildOp.new Journal.JournalScanner() {...},31,0,4,0,6,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgersIndexRebuildOp.new EntryLogScanner() {...},27,0,4,0,6,0,5,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,LedgersIndexRebuildOp.new Journal.JournalIdFilter() {...},8,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,PersistentEntryLogMetadataMap.new FastThreadLocal() {...},10,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,PersistentEntryLogMetadataMap.new FastThreadLocal() {...},10,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,PersistentEntryLogMetadataMap.new FastThreadLocal() {...},7,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,PersistentEntryLogMetadataMap.new FastThreadLocal() {...},9,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,PersistentEntryLogMetadataMap,400,0,22,0,111,0,23,0,12,0
Apache BookKeeper :: Server,org.apache.bookkeeper.bookie.storage.ldb,KeyValueStorageRocksDB.EntryWrapper,28,0,0,0,11,0,5,0,5,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifier.WriteCallback,128,0,4,0,25,0,5,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,DirectBookkeeperDriver,259,0,10,0,46,0,18,0,13,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifier.LedgerInfo.EntryIterator,74,0,4,0,16,0,8,0,6,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifier.EntryInfo,31,0,0,0,9,0,3,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifier.LedgerInfo,341,0,26,0,73,0,31,0,18,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifierMain,330,0,2,0,79,0,4,0,3,0
Apache BookKeeper :: Server,org.apache.bookkeeper.verifier,BookkeeperVerifier,1171,0,70,0,207,0,52,0,17,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,BookKeeperClientStatsImpl,204,0,0,0,54,0,26,0,26,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LedgerEntriesImpl,123,0,8,0,26,0,12,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LedgerEntriesImpl.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LedgerEntryImpl.new Recycler() {...},9,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LedgerEntryImpl,122,0,0,0,42,0,17,0,17,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,BookKeeperBuilderImpl,53,0,0,0,16,0,8,0,8,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LastConfirmedAndEntryImpl,72,0,6,0,23,0,10,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,OpenBuilderBase,54,0,2,0,17,0,8,0,7,0
Apache BookKeeper :: Server,org.apache.bookkeeper.client.impl,LastConfirmedAndEntryImpl.new Recycler() {...},8,0,0,0,2,0,2,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.versioning,Version,17,0,2,0,5,0,3,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.versioning,Versioned,132,0,22,0,4,0,20,0,9,0
Apache BookKeeper :: Server,org.apache.bookkeeper.versioning,Version.new Version() {...},18,0,4,0,6,0,4,0,2,0
Apache BookKeeper :: Server,org.apache.bookkeeper.versioning,Version.Occurred,21,0,0,0,2,0,1,0,1,0
Apache BookKeeper :: Server,org.apache.bookkeeper.versioning,LongVersion,116,0,20,0,23,0,18,0,8,0
